person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
21,15600,RENT,0,MEDICAL,A,2800,7.4,0.18,N,4,1
23,63000,RENT,2,MEDICAL,B,21000,11.36,0.33,N,2,1
26,97000,RENT,2,DEBTCONSOLIDATION,A,7000,7.91,0.07,N,4,0
24,87000,MORTGAGE,5,DEBTCONSOLIDATION,B,10000,10.36,0.11,N,2,0
22,27996,RENT,4,MEDICAL,C,5000,11.6,0.18,Y,3,0
22,24000,OWN,0,DEBTCONSOLIDATION,D,4200,15.62,0.17,Y,2,0
29,19200,RENT,4,PERSONAL,B,4000,10.37,0.21,N,6,1
24,37680,RENT,8,EDUCATION,G,15000,19.82,0.4,N,2,1
39,58000,RENT,5,EDUCATION,B,21000,10.83,0.36,N,16,1
25,115000,MORTGAGE,3,DEBTCONSOLIDATION,C,19000,13.49,0.17,N,4,0
22,27000,RENT,0,PERSONAL,A,4000,5.79,0.15,N,2,0
31,115000,MORTGAGE,4,VENTURE,C,6500,13.98,0.06,N,9,0
50,30000,RENT,8,VENTURE,C,5000,12.84,0.17,Y,15,0
25,60000,RENT,9,VENTURE,B,10000,9.91,0.17,N,3,0
34,120000,RENT,9,HOMEIMPROVEMENT,D,7500,16.29,0.06,N,5,0
37,45000,RENT,1,MEDICAL,A,7200,9.63,0.16,N,14,0
37,108000,RENT,0,VENTURE,E,20000,16.32,0.19,N,13,1
30,66500,MORTGAGE,5,DEBTCONSOLIDATION,A,8000,7.88,0.12,N,9,0
32,29000,RENT,17,PERSONAL,D,4800,16.29,0.17,Y,7,1
32,75000,RENT,3,HOMEIMPROVEMENT,A,10000,7.29,0.13,N,10,0
21,21000,MORTGAGE,5,DEBTCONSOLIDATION,D,3500,17.27,0.17,Y,2,1
30,59497,MORTGAGE,4,MEDICAL,D,17000,16.89,0.24,N,8,1
26,52000,MORTGAGE,7,VENTURE,B,6500,10.74,0.13,N,2,0
26,27138,MORTGAGE,10,DEBTCONSOLIDATION,B,2750,9.63,0.1,N,2,0
22,25920,MORTGAGE,7,VENTURE,B,11325,10.65,0.44,N,3,0
32,86700,MORTGAGE,16,MEDICAL,D,20000,14.74,0.2,N,9,1
29,77000,RENT,0,EDUCATION,A,8225,11.6,0.11,N,10,0
24,18000,RENT,0,DEBTCONSOLIDATION,B,4000,11.6,0.22,N,3,1
29,85000,MORTGAGE,9,MEDICAL,B,15000,10.65,0.18,N,9,0
41,137004,RENT,0,VENTURE,A,5600,8.59,0.04,N,11,0
23,62000,MORTGAGE,7,DEBTCONSOLIDATION,B,6400,10.08,0.1,N,2,0
25,60000,RENT,6,MEDICAL,C,7500,14.27,0.13,Y,2,0
25,62000,MORTGAGE,9,HOMEIMPROVEMENT,C,3000,12.99,0.05,N,2,0
31,32500,MORTGAGE,4,MEDICAL,A,8975,6.62,0.28,N,10,0
25,156000,MORTGAGE,9,DEBTCONSOLIDATION,C,10000,13.22,0.06,Y,2,0
29,46400,MORTGAGE,0,EDUCATION,A,12000,7.51,0.26,N,10,0
32,230000,RENT,0,HOMEIMPROVEMENT,A,15000,5.99,0.07,N,5,0
35,105000,RENT,11,VENTURE,C,7250,11.6,0.07,Y,5,0
38,50000,MORTGAGE,4,VENTURE,B,10000,11.86,0.2,N,11,0
33,38400,RENT,6,MEDICAL,B,10500,11.99,0.27,N,8,0
24,52000,RENT,4,DEBTCONSOLIDATION,A,3500,7.68,0.07,N,2,0
21,16200,RENT,3,EDUCATION,A,1200,7.49,0.07,N,3,0
26,51356,RENT,4,DEBTCONSOLIDATION,A,6000,5.79,0.12,N,4,0
30,110000,RENT,0,DEBTCONSOLIDATION,B,3600,10.71,0.03,N,8,0
24,33000,RENT,2,VENTURE,C,3300,12.99,0.1,N,4,0
40,63996,MORTGAGE,8,EDUCATION,B,12000,10.25,0.19,N,12,0
22,36000,MORTGAGE,3,EDUCATION,A,5250,11.6,0.15,N,4,0
31,50000,RENT,4,PERSONAL,D,6000,15.62,0.12,Y,6,0
29,25000,OWN,9,HOMEIMPROVEMENT,B,2500,9.62,0.1,N,5,0
25,93600,MORTGAGE,9,DEBTCONSOLIDATION,B,20000,10.62,0.21,N,3,0
28,29950,RENT,4,EDUCATION,C,3825,14.27,0.13,N,8,0
34,106000,RENT,3,EDUCATION,B,3000,11.12,0.03,N,7,0
38,120000,RENT,3,DEBTCONSOLIDATION,C,10000,10.28,0.08,Y,12,0
25,140000,MORTGAGE,10,MEDICAL,B,22000,8.88,0.16,N,3,0
23,72000,RENT,7,EDUCATION,C,7000,13.11,0.1,Y,4,0
26,70000,MORTGAGE,0,HOMEIMPROVEMENT,D,8000,14.84,0.11,N,3,0
23,45000,MORTGAGE,7,DEBTCONSOLIDATION,A,7000,5.42,0.16,N,3,0
25,24000,RENT,4,HOMEIMPROVEMENT,B,10000,9.91,0.42,N,4,1
26,68000,RENT,4,EDUCATION,B,10700,12.42,0.16,N,4,0
24,35000,RENT,0,PERSONAL,A,1800,7.14,0.05,N,3,0
32,54000,RENT,8,VENTURE,B,20000,11.11,0.37,N,7,1
22,74000,MORTGAGE,4,PERSONAL,D,15000,15.05,0.2,N,3,1
22,40000,RENT,5,EDUCATION,A,5000,6.17,0.13,N,2,0
23,60996,RENT,7,PERSONAL,C,14400,12.84,0.24,N,3,0
26,99000,MORTGAGE,10,VENTURE,B,5000,11.49,0.05,N,2,0
24,59000,RENT,2,MEDICAL,E,16000,16.45,0.27,N,2,1
40,114000,MORTGAGE,11,MEDICAL,A,6000,5.42,0.05,N,17,0
25,54000,MORTGAGE,5,DEBTCONSOLIDATION,B,5100,9.62,0.09,N,4,0
27,44000,RENT,5,VENTURE,C,10000,15.27,0.23,Y,7,1
40,15864,RENT,5,MEDICAL,B,2375,11.11,0.15,N,12,0
32,50000,RENT,3,PERSONAL,C,2500,13.49,0.05,N,7,0
29,55000,MORTGAGE,5,DEBTCONSOLIDATION,A,12000,7.49,0.22,N,8,0
30,61000,RENT,4,EDUCATION,A,12000,6.92,0.2,N,9,0
21,50031,MORTGAGE,5,PERSONAL,A,2000,5.99,0.04,N,2,0
24,50000,MORTGAGE,4,MEDICAL,A,4000,11.6,0.08,N,2,0
30,45000,RENT,1,EDUCATION,A,6000,7.51,0.13,N,5,0
24,45000,RENT,8,PERSONAL,C,8000,12.73,0.18,N,2,0
26,52700,MORTGAGE,7,PERSONAL,A,4000,7.4,0.08,N,3,0
22,40000,RENT,0,VENTURE,A,6000,8.32,0.15,N,3,0
24,99750,MORTGAGE,8,HOMEIMPROVEMENT,B,12000,9.62,0.12,N,3,0
28,215662,MORTGAGE,12,HOMEIMPROVEMENT,B,21000,11.99,0.1,N,6,0
21,30000,RENT,0,VENTURE,A,5000,8.59,0.17,N,2,0
40,108000,OWN,5,PERSONAL,A,3500,11.6,0.03,N,15,0
26,64000,RENT,8,DEBTCONSOLIDATION,B,7500,9.83,0.12,N,3,0
24,98518,MORTGAGE,8,VENTURE,A,10000,8.59,0.1,N,3,0
24,183000,MORTGAGE,2,MEDICAL,B,20000,11.49,0.11,N,3,0
33,90000,RENT,15,PERSONAL,B,18000,11.58,0.2,N,10,1
22,48000,RENT,2,DEBTCONSOLIDATION,A,9000,7.88,0.19,N,2,0
23,45992,MORTGAGE,7,VENTURE,A,10000,5.42,0.22,N,3,0
25,25000,OWN,9,VENTURE,A,6000,7.51,0.24,N,2,0
24,27000,RENT,0,DEBTCONSOLIDATION,C,10000,12.73,0.37,N,2,1
28,48000,RENT,11,MEDICAL,A,9000,8.59,0.19,N,7,0
22,26400,RENT,0,EDUCATION,C,5500,13.72,0.21,Y,2,0
30,26000,OWN,4,PERSONAL,B,1200,10.99,0.05,N,6,0
24,43275,RENT,4,MEDICAL,C,17000,13.47,0.39,N,3,1
27,99996,MORTGAGE,0,VENTURE,C,3000,12.84,0.03,N,10,0
32,27000,RENT,2,MEDICAL,C,6000,12.73,0.22,N,10,0
24,30000,RENT,3,MEDICAL,A,10000,5.79,0.33,N,4,1
26,64700,MORTGAGE,5,HOMEIMPROVEMENT,C,17500,11.6,0.27,Y,2,0
27,55000,RENT,0,VENTURE,B,16000,11.12,0.29,N,9,0
37,60000,RENT,1,VENTURE,D,10000,15.99,0.17,Y,14,1
25,36000,MORTGAGE,1,MEDICAL,A,5100,8.9,0.14,N,4,0
24,50000,MORTGAGE,8,HOMEIMPROVEMENT,A,9000,7.14,0.18,N,2,0
24,43500,RENT,1,PERSONAL,A,3000,8,0.07,N,2,0
26,50000,MORTGAGE,0,EDUCATION,A,10000,7.74,0.2,N,2,0
22,35000,RENT,2,PERSONAL,B,12000,11.6,0.34,N,2,1
25,41664,MORTGAGE,6,HOMEIMPROVEMENT,A,4000,5.99,0.1,N,2,0
24,27000,RENT,0,VENTURE,B,3000,11.14,0.11,N,2,0
30,64300,MORTGAGE,4,HOMEIMPROVEMENT,D,14000,15.33,0.22,Y,10,0
25,70000,RENT,4,MEDICAL,B,12000,10.37,0.17,N,3,0
28,120000,MORTGAGE,12,EDUCATION,A,10000,5.42,0.08,N,6,0
27,45000,RENT,4,PERSONAL,B,6500,10.99,0.14,N,8,0
35,35000,MORTGAGE,4,MEDICAL,C,5200,15.23,0.15,N,6,0
30,522000,MORTGAGE,11,HOMEIMPROVEMENT,A,2500,7.43,0,N,9,0
24,59000,RENT,1,HOMEIMPROVEMENT,D,18000,14.96,0.31,Y,4,1
28,76000,MORTGAGE,12,HOMEIMPROVEMENT,A,5000,8.94,0.07,N,5,1
21,19200,OWN,0,PERSONAL,B,2400,9.91,0.13,N,2,0
43,60000,RENT,1,MEDICAL,B,8000,10.37,0.13,N,16,0
23,67000,MORTGAGE,7,VENTURE,A,10000,11.6,0.15,N,3,0
27,87000,RENT,3,HOMEIMPROVEMENT,A,20000,7.49,0.23,N,8,0
26,108000,MORTGAGE,2,MEDICAL,B,18500,12.18,0.17,N,2,0
22,90000,RENT,6,VENTURE,B,12000,11.6,0.13,N,4,0
22,85000,MORTGAGE,1,EDUCATION,B,18000,12.18,0.21,N,4,0
24,48000,MORTGAGE,4,DEBTCONSOLIDATION,B,12000,11.6,0.25,N,3,0
28,145000,MORTGAGE,9,MEDICAL,B,25000,11.6,0.17,N,7,0
23,12000,RENT,0,MEDICAL,A,2100,8.94,0.17,N,2,1
24,50000,MORTGAGE,2,MEDICAL,A,12000,6.62,0.24,N,4,0
37,26400,RENT,0,MEDICAL,E,10000,19.03,0.38,Y,12,1
21,42500,RENT,0,EDUCATION,B,3500,11.86,0.08,N,4,0
31,43000,RENT,15,MEDICAL,B,13350,12.42,0.31,N,9,1
26,93450,MORTGAGE,1,HOMEIMPROVEMENT,B,12000,11.26,0.13,N,2,0
24,32640,RENT,5,EDUCATION,B,2000,10,0.06,N,2,1
38,85000,MORTGAGE,4,PERSONAL,B,6000,10.99,0.07,N,14,0
27,20000,RENT,5,MEDICAL,D,7000,11.6,0.35,N,5,1
33,80000,MORTGAGE,5,HOMEIMPROVEMENT,D,24000,14.46,0.3,N,6,0
30,32000,MORTGAGE,4,HOMEIMPROVEMENT,C,6625,14.79,0.21,N,10,0
35,59000,RENT,11,DEBTCONSOLIDATION,C,2000,13.48,0.03,Y,7,0
32,50000,OWN,16,HOMEIMPROVEMENT,A,8000,7.49,0.16,N,9,0
26,51000,RENT,5,PERSONAL,A,5600,7.49,0.11,N,2,0
26,80000,OWN,5,PERSONAL,C,7000,13.22,0.09,Y,2,0
28,63000,MORTGAGE,3,DEBTCONSOLIDATION,D,11200,14.42,0.18,Y,7,1
23,50400,RENT,5,EDUCATION,B,9400,9.99,0.19,N,4,0
22,24000,RENT,0,EDUCATION,B,4500,11.49,0.19,N,2,0
22,57000,RENT,6,EDUCATION,B,22000,9.63,0.39,N,3,1
30,79000,MORTGAGE,3,HOMEIMPROVEMENT,A,6000,9.63,0.08,N,8,0
31,28000,RENT,1,MEDICAL,B,2600,10.08,0.09,N,7,0
25,60000,MORTGAGE,10,DEBTCONSOLIDATION,B,10000,11.49,0.17,N,2,0
25,77004,MORTGAGE,2,DEBTCONSOLIDATION,C,16000,13.92,0.21,N,2,0
29,62000,MORTGAGE,5,DEBTCONSOLIDATION,A,10000,5.99,0.16,N,8,0
23,59000,RENT,7,EDUCATION,C,10000,11.6,0.17,Y,3,0
22,50004,RENT,2,EDUCATION,A,4000,6.92,0.08,N,4,0
31,78100,RENT,4,MEDICAL,A,2425,5.42,0.03,N,10,0
22,84000,MORTGAGE,5,PERSONAL,A,10000,11.6,0.12,N,2,0
28,75000,RENT,7,DEBTCONSOLIDATION,A,3000,7.68,0.04,N,7,0
22,59000,OTHER,1,DEBTCONSOLIDATION,D,15000,11.6,0.25,Y,2,1
22,35000,RENT,2,MEDICAL,F,7000,18.09,0.2,Y,2,1
23,42000,RENT,7,VENTURE,B,15000,11.83,0.36,N,4,1
35,20000,RENT,0,EDUCATION,D,8500,15.05,0.42,Y,10,1
27,36000,RENT,2,DEBTCONSOLIDATION,D,12000,14.09,0.33,Y,10,1
39,60000,MORTGAGE,20,MEDICAL,A,7000,7.68,0.12,N,15,0
26,88000,RENT,10,VENTURE,B,10000,12.69,0.11,N,2,0
27,130000,RENT,9,HOMEIMPROVEMENT,A,9000,7.05,0.07,N,6,0
22,70000,MORTGAGE,1,EDUCATION,A,8000,7.49,0.11,N,3,0
24,24000,RENT,6,DEBTCONSOLIDATION,B,10000,10.99,0.42,N,4,1
37,117000,RENT,10,EDUCATION,A,10000,7.66,0.09,N,11,0
24,70000,MORTGAGE,3,EDUCATION,A,7750,6.62,0.11,N,3,0
25,73000,RENT,2,DEBTCONSOLIDATION,D,6000,14.96,0.08,N,4,1
24,35004,RENT,3,PERSONAL,B,18250,11.49,0.52,N,4,1
24,135000,MORTGAGE,4,MEDICAL,A,25000,7.49,0.19,N,2,0
35,133000,MORTGAGE,3,HOMEIMPROVEMENT,D,15000,16.77,0.11,N,7,0
24,18200,RENT,8,EDUCATION,A,4500,8.94,0.25,N,2,1
50,150000,RENT,3,DEBTCONSOLIDATION,A,14000,6.91,0.09,N,12,0
43,39000,MORTGAGE,12,VENTURE,B,8000,9.99,0.21,N,16,0
24,90730,MORTGAGE,6,HOMEIMPROVEMENT,B,8000,11.6,0.09,N,2,0
23,26880,RENT,6,DEBTCONSOLIDATION,C,3000,12.23,0.11,Y,2,0
24,87500,RENT,9,DEBTCONSOLIDATION,C,12000,12.68,0.14,Y,4,0
34,91000,RENT,11,MEDICAL,B,25000,11.36,0.27,N,5,0
23,66480,OWN,6,EDUCATION,A,4000,8.32,0.06,N,2,0
23,120000,MORTGAGE,7,MEDICAL,B,20000,12.21,0.17,N,3,0
27,40560,MORTGAGE,8,DEBTCONSOLIDATION,A,3000,7.29,0.07,N,8,0
31,83300,MORTGAGE,9,MEDICAL,D,10000,11.6,0.1,Y,5,1
34,30000,MORTGAGE,5,VENTURE,A,14000,7.51,0.47,N,8,0
31,45504,MORTGAGE,3,EDUCATION,B,7000,9.88,0.15,N,8,0
22,37000,RENT,6,DEBTCONSOLIDATION,B,3000,11.11,0.08,N,2,1
27,70000,RENT,3,EDUCATION,A,3000,7.68,0.04,N,10,0
24,135000,RENT,8,VENTURE,B,16000,10.62,0.12,N,2,0
27,25000,RENT,9,VENTURE,C,2000,13.11,0.08,Y,6,0
25,13296,RENT,5,HOMEIMPROVEMENT,B,4950,9.63,0.37,N,3,1
23,21600,RENT,0,PERSONAL,C,4200,15.23,0.19,N,4,0
27,75000,MORTGAGE,0,PERSONAL,A,7500,8.9,0.1,N,10,0
24,50740,RENT,0,MEDICAL,A,6000,9.63,0.12,N,3,0
23,60000,RENT,2,VENTURE,A,5000,6.91,0.08,N,4,0
25,57996,RENT,5,EDUCATION,B,7400,10.36,0.13,N,2,0
22,36000,RENT,1,EDUCATION,A,1000,8.59,0.03,N,4,0
28,110000,MORTGAGE,12,MEDICAL,A,6000,6.03,0.05,N,5,0
42,62000,RENT,26,VENTURE,A,10000,8.49,0.16,N,14,0
41,60000,RENT,4,PERSONAL,B,10800,10.74,0.18,N,11,0
29,76000,RENT,2,DEBTCONSOLIDATION,A,3000,11.6,0.04,N,5,0
23,69360,RENT,5,DEBTCONSOLIDATION,A,4000,7.74,0.06,N,3,0
23,29700,RENT,2,VENTURE,B,4000,10.74,0.13,N,4,0
23,36000,RENT,1,MEDICAL,A,5600,7.9,0.16,N,4,0
23,72324,RENT,7,VENTURE,B,12000,10.99,0.17,N,3,0
24,48000,RENT,0,PERSONAL,C,2400,12.99,0.05,Y,4,0
24,42000,MORTGAGE,8,HOMEIMPROVEMENT,D,2500,15.28,0.06,N,2,0
23,37500,RENT,2,VENTURE,C,8000,14.26,0.21,N,4,0
22,37342,RENT,3,VENTURE,C,4500,11.03,0.12,Y,2,0
36,51000,MORTGAGE,4,HOMEIMPROVEMENT,B,4775,11.14,0.09,N,14,0
27,72000,MORTGAGE,9,DEBTCONSOLIDATION,A,10000,7.9,0.14,N,7,0
39,75000,MORTGAGE,6,DEBTCONSOLIDATION,A,16000,7.88,0.21,N,14,0
21,75000,MORTGAGE,4,EDUCATION,B,7125,9.99,0.1,N,4,0
22,50004,MORTGAGE,0,EDUCATION,A,12000,7.37,0.24,N,2,0
47,30000,RENT,5,DEBTCONSOLIDATION,B,8000,12.18,0.27,N,11,1
21,30028,RENT,5,MEDICAL,B,7500,10.75,0.25,N,4,0
23,66300,MORTGAGE,2,MEDICAL,D,15000,14.83,0.19,N,4,1
26,60000,MORTGAGE,0,PERSONAL,A,9800,7.75,0.16,N,3,0
27,96000,RENT,7,HOMEIMPROVEMENT,B,7500,9.83,0.08,N,10,0
26,54000,MORTGAGE,5,EDUCATION,B,10000,8.88,0.19,N,4,0
21,42000,RENT,6,EDUCATION,A,7200,5.42,0.17,N,4,0
25,45000,RENT,0,PERSONAL,B,5000,10.74,0.11,N,4,0
24,120000,OWN,8,EDUCATION,A,5275,5.42,0.04,N,4,0
30,75000,MORTGAGE,11,PERSONAL,B,5000,11.6,0.07,N,10,0
34,263004,MORTGAGE,2,DEBTCONSOLIDATION,D,25000,16.32,0.1,Y,9,1
42,153936,OWN,26,PERSONAL,A,20000,11.6,0.13,N,15,0
27,85000,RENT,11,PERSONAL,B,6000,11.6,0.07,N,7,0
22,49200,MORTGAGE,6,VENTURE,A,4800,7.51,0.1,N,3,0
22,49000,MORTGAGE,4,EDUCATION,B,8000,10.25,0.16,N,4,1
25,43200,RENT,10,VENTURE,B,8000,11.6,0.19,N,3,0
23,98000,MORTGAGE,3,VENTURE,A,10000,8.94,0.1,N,3,0
28,71007,MORTGAGE,4,EDUCATION,F,25000,18.62,0.35,N,7,0
26,95000,MORTGAGE,10,VENTURE,B,5000,9.88,0.05,N,2,0
25,22880,RENT,2,VENTURE,C,7000,11.6,0.31,N,3,1
38,78000,MORTGAGE,0,HOMEIMPROVEMENT,A,3225,5.79,0.04,N,13,0
24,47000,RENT,0,MEDICAL,B,1450,10.74,0.03,N,4,0
26,115000,MORTGAGE,5,VENTURE,B,6000,10.75,0.05,N,2,0
46,91000,RENT,0,HOMEIMPROVEMENT,E,22000,18.79,0.24,N,16,1
27,91000,MORTGAGE,5,DEBTCONSOLIDATION,A,14700,7.88,0.16,N,6,0
28,80000,RENT,0,MEDICAL,C,15000,13.49,0.19,N,5,0
26,103000,RENT,4,PERSONAL,A,3000,7.88,0.03,N,4,0
23,60000,MORTGAGE,0,VENTURE,F,3000,19.13,0.05,N,2,0
24,72800,MORTGAGE,0,HOMEIMPROVEMENT,B,2300,10.62,0.03,N,4,0
23,38000,OWN,0,VENTURE,B,17500,11.11,0.46,N,4,0
31,22000,RENT,5,VENTURE,F,1400,22.06,0.06,Y,7,0
25,110000,MORTGAGE,9,PERSONAL,A,20000,7.88,0.18,N,2,0
25,96000,MORTGAGE,6,EDUCATION,B,20000,11.6,0.21,N,2,0
24,19200,RENT,2,DEBTCONSOLIDATION,B,5000,11.6,0.26,N,3,1
25,42000,RENT,0,EDUCATION,E,7400,16.32,0.18,N,4,1
27,40000,OWN,11,EDUCATION,A,6400,9.32,0.16,N,6,0
28,75000,RENT,0,VENTURE,A,5625,6.91,0.07,N,5,0
24,65000,MORTGAGE,8,PERSONAL,A,2500,6.39,0.04,N,3,0
35,40000,OWN,0,MEDICAL,A,5000,6.92,0.13,N,7,0
21,40000,RENT,0,EDUCATION,A,1775,6.54,0.04,N,3,0
22,50000,RENT,6,DEBTCONSOLIDATION,B,7200,11.6,0.14,N,4,0
23,39700,MORTGAGE,8,EDUCATION,A,8400,7.51,0.21,N,4,0
24,180000,MORTGAGE,7,VENTURE,B,14000,11.99,0.08,N,2,0
22,71400,MORTGAGE,5,EDUCATION,B,3000,10.99,0.04,N,3,0
28,61000,MORTGAGE,12,PERSONAL,A,12000,6.03,0.2,N,5,0
31,55728,MORTGAGE,0,MEDICAL,B,13000,10.62,0.23,N,9,0
21,44964,RENT,2,EDUCATION,D,24000,16.29,0.53,Y,2,1
36,64583,RENT,2,HOMEIMPROVEMENT,A,10000,11.6,0.15,N,14,0
23,50000,MORTGAGE,7,DEBTCONSOLIDATION,B,15000,9.99,0.3,N,4,0
24,46000,RENT,0,PERSONAL,D,5975,14.46,0.13,Y,4,1
29,58000,MORTGAGE,13,HOMEIMPROVEMENT,A,14000,7.51,0.24,N,7,0
24,75000,MORTGAGE,7,EDUCATION,A,8500,6.99,0.11,N,3,0
27,88000,RENT,11,VENTURE,A,9000,6.91,0.1,N,8,0
38,34296,OWN,1,MEDICAL,C,12000,11.6,0.35,Y,12,0
28,64000,MORTGAGE,3,MEDICAL,C,5000,13.23,0.08,N,6,0
28,65000,MORTGAGE,8,EDUCATION,D,3000,11.6,0.05,N,7,0
24,45996,RENT,9,PERSONAL,B,3500,12.21,0.08,N,2,1
23,60000,OWN,2,MEDICAL,D,18500,15.33,0.31,N,2,0
41,98000,MORTGAGE,18,MEDICAL,B,5000,10.99,0.05,N,17,0
32,50000,RENT,16,HOMEIMPROVEMENT,D,6400,11.6,0.13,Y,10,0
28,95000,MORTGAGE,5,DEBTCONSOLIDATION,A,23450,7.9,0.25,N,5,0
29,58327,RENT,4,VENTURE,B,9600,11.48,0.16,N,5,0
26,130000,RENT,5,EDUCATION,C,12000,14.22,0.09,Y,2,0
24,70000,MORTGAGE,9,DEBTCONSOLIDATION,B,16000,10.62,0.23,N,2,0
28,65000,OWN,1,MEDICAL,C,2500,13.22,0.04,Y,7,0
29,76000,RENT,2,HOMEIMPROVEMENT,B,8000,11.36,0.11,N,5,0
38,46150,MORTGAGE,6,VENTURE,A,6500,6.03,0.14,N,15,0
25,55000,RENT,3,DEBTCONSOLIDATION,A,20000,6.91,0.36,N,3,1
24,133000,RENT,5,EDUCATION,B,17400,11.71,0.13,N,4,0
31,22000,RENT,6,EDUCATION,B,4800,10.65,0.22,N,10,0
25,130000,MORTGAGE,3,HOMEIMPROVEMENT,B,25000,11.36,0.19,N,3,0
23,34884,RENT,3,EDUCATION,A,2000,6.92,0.06,N,2,0
23,25000,RENT,5,VENTURE,B,4000,11.71,0.16,N,4,0
23,43000,RENT,1,DEBTCONSOLIDATION,A,3000,8.49,0.07,N,3,0
31,238000,MORTGAGE,14,DEBTCONSOLIDATION,D,12000,14.09,0.05,Y,10,1
25,56000,MORTGAGE,5,EDUCATION,A,5000,5.42,0.09,N,3,0
21,19000,RENT,3,EDUCATION,C,4000,14.35,0.21,Y,3,1
24,76000,MORTGAGE,7,VENTURE,A,13500,8.49,0.18,N,4,0
26,70000,RENT,3,EDUCATION,E,5000,17.39,0.07,N,2,0
24,113000,RENT,3,VENTURE,B,16000,11.99,0.14,N,2,0
22,91200,OWN,6,PERSONAL,B,5000,11.48,0.05,N,2,0
21,30000,RENT,0,MEDICAL,B,1000,10.99,0.03,N,2,0
30,23000,RENT,3,PERSONAL,C,6500,14.72,0.28,N,10,0
26,52992,RENT,6,HOMEIMPROVEMENT,A,12800,5.42,0.24,N,4,0
24,86700,RENT,2,EDUCATION,A,11200,11.6,0.13,N,4,0
23,39000,MORTGAGE,7,VENTURE,C,16000,14.26,0.41,N,3,1
23,80000,RENT,2,VENTURE,B,7800,9.99,0.1,N,2,0
22,34000,RENT,7,EDUCATION,C,1800,11.6,0.05,N,2,1
44,59000,RENT,1,EDUCATION,D,10000,15.62,0.17,N,13,1
22,49560,RENT,5,EDUCATION,B,5000,10.36,0.1,N,4,0
27,65000,RENT,9,EDUCATION,C,3500,13.49,0.05,N,9,0
36,22000,MORTGAGE,0,EDUCATION,A,8000,6.99,0.36,N,17,0
23,85272,RENT,7,VENTURE,B,5000,11.11,0.06,N,4,0
34,35000,RENT,9,DEBTCONSOLIDATION,A,8000,11.6,0.23,N,10,0
29,34500,MORTGAGE,4,MEDICAL,D,4500,14.42,0.13,N,7,1
23,45000,RENT,0,DEBTCONSOLIDATION,B,7800,12.69,0.17,N,4,0
33,34320,RENT,1,DEBTCONSOLIDATION,D,3000,14.11,0.09,N,5,1
23,26400,RENT,3,EDUCATION,D,5000,15.99,0.19,N,3,0
23,24290,RENT,0,MEDICAL,A,3400,7.51,0.14,N,4,0
36,35000,RENT,1,VENTURE,B,10000,11.6,0.29,N,15,0
21,36000,MORTGAGE,5,PERSONAL,A,2800,6.99,0.08,N,2,0
23,55000,MORTGAGE,2,EDUCATION,A,7000,8.59,0.13,N,2,0
28,78200,MORTGAGE,12,MEDICAL,D,20000,11.6,0.22,Y,5,1
23,82000,RENT,7,HOMEIMPROVEMENT,D,15000,18.25,0.18,Y,2,1
25,125000,OWN,9,PERSONAL,A,15000,7.9,0.12,N,3,0
38,80000,MORTGAGE,2,MEDICAL,C,5000,13.85,0.06,N,15,0
65,76000,RENT,3,EDUCATION,B,35000,10.99,0.46,N,27,1
29,110000,MORTGAGE,1,EDUCATION,E,12800,16.82,0.12,N,6,0
28,28800,RENT,1,EDUCATION,C,15000,14.65,0.52,Y,8,1
38,99996,OWN,22,MEDICAL,D,25000,14.96,0.25,N,11,0
23,72000,MORTGAGE,5,MEDICAL,A,16000,7.4,0.22,N,3,0
47,187000,MORTGAGE,5,HOMEIMPROVEMENT,A,14000,8.9,0.07,N,16,0
24,24000,RENT,0,MEDICAL,B,5375,10.99,0.22,N,3,0
24,72000,RENT,6,MEDICAL,A,5000,11.6,0.07,N,3,0
34,70000,MORTGAGE,14,PERSONAL,E,14000,16.4,0.2,N,6,0
24,79050,RENT,2,MEDICAL,B,2100,9.91,0.02,N,4,1
23,72000,MORTGAGE,7,EDUCATION,B,5000,11.6,0.07,N,3,0
28,36000,RENT,1,MEDICAL,C,4800,12.61,0.13,N,9,0
23,77927,MORTGAGE,7,EDUCATION,C,15000,12.99,0.19,Y,4,0
26,125000,MORTGAGE,2,DEBTCONSOLIDATION,C,20000,13.11,0.16,N,2,0
33,40000,MORTGAGE,2,PERSONAL,B,6000,12.21,0.15,N,10,0
27,57886,MORTGAGE,7,VENTURE,A,4000,7.9,0.07,N,9,0
28,70000,RENT,0,MEDICAL,B,13000,12.18,0.19,N,7,0
24,19200,RENT,0,DEBTCONSOLIDATION,A,5600,8.9,0.29,N,2,1
32,65000,MORTGAGE,3,PERSONAL,A,8000,11.6,0.12,N,5,0
24,138000,RENT,2,VENTURE,D,20000,15.99,0.14,Y,3,1
22,52000,MORTGAGE,0,EDUCATION,A,10000,7.88,0.19,N,3,0
23,75000,OWN,8,EDUCATION,A,8000,6.17,0.11,N,2,0
24,36000,MORTGAGE,3,PERSONAL,B,4750,11.83,0.13,N,3,0
30,34000,RENT,0,VENTURE,B,4000,10.95,0.12,N,10,0
27,84000,RENT,7,VENTURE,C,12000,13.16,0.14,Y,5,0
41,60000,MORTGAGE,18,EDUCATION,D,4900,14.09,0.08,Y,12,0
