id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
44397,Female,Loyal Customer,47,Business travel,Eco,342,3,2,2,2,3,3,3,3,3,3,3,4,3,2,55,47,neutral or dissatisfied
34886,Male,Loyal Customer,42,Business travel,Business,2477,1,1,1,1,4,4,5,4,4,4,4,4,4,5,0,0,satisfied
47686,Female,Loyal Customer,62,Personal Travel,Eco,1428,4,3,4,2,1,4,3,2,2,4,2,1,2,2,0,0,satisfied
41939,Female,Loyal Customer,64,Personal Travel,Eco,129,3,1,3,4,4,3,4,4,4,3,4,4,4,3,0,0,neutral or dissatisfied
1855,Female,Loyal Customer,67,Personal Travel,Business,931,2,5,2,2,2,4,5,2,2,2,2,5,2,4,47,52,neutral or dissatisfied
79892,Female,Loyal Customer,63,Business travel,Business,944,3,4,4,4,4,4,4,3,3,3,3,4,3,4,0,0,neutral or dissatisfied
65774,Female,Loyal Customer,36,Business travel,Business,1389,2,2,2,2,5,4,5,5,5,5,5,5,5,3,0,19,satisfied
122474,Male,Loyal Customer,35,Business travel,Business,3023,1,2,2,2,3,2,3,1,1,1,1,3,1,1,0,0,neutral or dissatisfied
14300,Male,disloyal Customer,20,Business travel,Eco,395,2,4,2,3,3,2,3,3,1,4,4,4,3,3,0,0,neutral or dissatisfied
5954,Female,Loyal Customer,43,Business travel,Business,1250,3,3,3,3,4,5,4,4,4,4,4,3,4,3,9,5,satisfied
111408,Female,Loyal Customer,62,Business travel,Eco Plus,650,4,1,2,1,4,1,1,4,4,4,4,2,4,4,5,0,satisfied
128387,Male,Loyal Customer,45,Business travel,Business,2345,4,4,4,4,5,4,4,4,4,4,4,5,4,4,3,4,satisfied
1019,Male,Loyal Customer,37,Business travel,Business,2458,4,3,4,3,2,4,4,3,3,3,4,2,3,1,0,0,neutral or dissatisfied
66148,Female,Loyal Customer,17,Business travel,Eco Plus,583,4,3,2,3,4,4,3,4,2,4,4,1,4,4,125,119,neutral or dissatisfied
72556,Male,Loyal Customer,53,Business travel,Eco,929,4,3,3,3,3,4,3,3,4,2,2,4,2,3,0,0,neutral or dissatisfied
103594,Male,Loyal Customer,44,Personal Travel,Eco,451,1,5,4,3,4,4,3,4,4,3,4,5,4,4,0,0,neutral or dissatisfied
73265,Male,Loyal Customer,28,Personal Travel,Eco Plus,675,4,5,4,4,4,4,4,4,5,2,4,5,4,4,5,1,neutral or dissatisfied
49124,Male,Loyal Customer,55,Business travel,Eco,109,5,1,1,1,5,5,5,5,4,4,4,3,5,5,8,14,satisfied
67593,Female,Loyal Customer,51,Business travel,Business,1464,3,3,3,3,3,5,4,4,4,4,4,5,4,3,0,0,satisfied
109216,Male,Loyal Customer,34,Business travel,Business,391,2,2,2,2,4,5,5,4,4,4,4,3,4,4,78,75,satisfied
24663,Female,Loyal Customer,57,Personal Travel,Eco,873,2,1,3,3,4,4,3,2,2,3,2,3,2,4,0,0,neutral or dissatisfied
123073,Female,Loyal Customer,25,Business travel,Eco,507,4,1,1,1,4,4,1,4,2,3,4,1,3,4,0,26,neutral or dissatisfied
22974,Male,disloyal Customer,26,Business travel,Eco,528,1,3,1,4,3,1,3,3,1,3,4,2,3,3,50,54,neutral or dissatisfied
114941,Female,Loyal Customer,47,Business travel,Business,3814,3,3,3,3,3,4,5,5,5,5,5,5,5,4,2,12,satisfied
8476,Male,Loyal Customer,65,Business travel,Eco,1187,3,2,2,2,3,3,3,3,3,1,4,1,3,3,25,18,neutral or dissatisfied
66139,Male,Loyal Customer,48,Personal Travel,Eco,583,4,4,4,2,3,4,3,3,5,1,5,3,4,3,49,51,neutral or dissatisfied
38344,Male,Loyal Customer,24,Business travel,Business,1173,4,4,1,1,4,4,4,4,3,1,4,1,3,4,7,34,neutral or dissatisfied
46995,Female,disloyal Customer,49,Business travel,Eco Plus,846,4,4,4,4,4,4,4,4,3,3,4,3,3,4,9,2,neutral or dissatisfied
45309,Female,Loyal Customer,54,Business travel,Business,3620,5,5,5,5,3,1,1,5,5,4,5,3,5,2,22,9,satisfied
84654,Female,Loyal Customer,61,Personal Travel,Eco,363,4,2,4,4,4,3,3,2,5,4,4,3,3,3,127,133,neutral or dissatisfied
46398,Female,Loyal Customer,59,Personal Travel,Eco,1013,3,4,3,1,1,2,3,4,4,3,4,5,4,3,0,0,neutral or dissatisfied
26753,Female,Loyal Customer,29,Business travel,Business,859,1,0,0,3,4,0,4,4,3,3,3,1,3,4,0,0,neutral or dissatisfied
34106,Female,Loyal Customer,49,Business travel,Eco,1129,5,3,3,3,3,2,4,5,5,5,5,5,5,2,0,0,satisfied
26388,Female,disloyal Customer,52,Business travel,Eco,534,3,0,3,2,1,3,1,1,3,2,4,1,4,1,0,0,neutral or dissatisfied
81514,Female,Loyal Customer,39,Business travel,Business,1124,1,1,1,1,5,4,4,2,2,2,2,4,2,5,0,0,satisfied
122910,Female,Loyal Customer,36,Business travel,Business,328,5,5,5,5,2,4,4,4,4,4,4,3,4,4,0,10,satisfied
38090,Male,Loyal Customer,45,Business travel,Business,1237,1,3,4,4,2,2,2,1,1,1,1,2,1,1,6,15,neutral or dissatisfied
78588,Male,Loyal Customer,30,Personal Travel,Eco,630,3,5,3,5,2,3,2,2,1,5,4,4,3,2,0,0,neutral or dissatisfied
42885,Female,Loyal Customer,52,Business travel,Business,200,5,5,5,5,3,5,4,4,4,4,5,5,4,3,0,6,satisfied
90662,Male,Loyal Customer,60,Business travel,Business,2912,1,4,4,4,5,3,4,1,1,1,1,4,1,1,1,8,neutral or dissatisfied
107468,Female,Loyal Customer,67,Personal Travel,Eco,1121,1,4,1,1,5,5,4,5,5,1,5,3,5,3,49,57,neutral or dissatisfied
69814,Female,Loyal Customer,42,Business travel,Business,1055,1,1,1,1,2,5,4,3,3,4,3,5,3,5,0,1,satisfied
119787,Male,disloyal Customer,22,Business travel,Eco,936,2,2,2,3,3,2,3,3,1,2,3,1,4,3,0,27,neutral or dissatisfied
31378,Male,Loyal Customer,28,Business travel,Business,895,5,5,5,5,2,2,2,2,3,5,5,4,4,2,0,0,satisfied
98802,Female,Loyal Customer,14,Personal Travel,Eco Plus,1111,4,5,4,1,2,4,2,2,3,3,5,4,5,2,0,0,satisfied
87103,Female,Loyal Customer,26,Personal Travel,Eco,594,3,4,3,4,1,3,1,1,1,5,3,1,3,1,0,0,neutral or dissatisfied
77875,Male,Loyal Customer,49,Business travel,Eco,1016,4,1,1,1,4,4,4,4,4,2,1,4,1,4,0,34,neutral or dissatisfied
25759,Female,Loyal Customer,65,Personal Travel,Eco,356,3,4,3,4,2,4,4,5,5,3,5,3,5,5,0,0,neutral or dissatisfied
20543,Male,disloyal Customer,23,Business travel,Eco,606,3,4,3,1,3,3,3,3,5,1,5,4,2,3,0,0,neutral or dissatisfied
41301,Female,Loyal Customer,13,Business travel,Business,2018,5,5,5,5,3,3,3,3,1,1,5,2,2,3,0,5,satisfied
99421,Female,Loyal Customer,52,Personal Travel,Eco,337,1,5,1,1,4,1,3,5,5,1,5,3,5,1,0,0,neutral or dissatisfied
73409,Female,Loyal Customer,61,Business travel,Business,3861,3,3,3,3,5,2,5,5,5,5,5,1,5,4,42,45,satisfied
99705,Male,Loyal Customer,20,Business travel,Eco,2026,2,3,3,3,2,1,1,2,4,1,1,3,2,2,40,45,neutral or dissatisfied
11372,Female,Loyal Customer,43,Personal Travel,Eco,309,3,5,3,1,4,4,4,1,1,3,1,5,1,5,0,0,neutral or dissatisfied
58830,Male,Loyal Customer,24,Business travel,Business,2949,3,3,1,3,5,5,5,5,5,5,4,4,5,5,34,36,satisfied
93875,Male,Loyal Customer,51,Business travel,Business,2652,2,2,2,2,5,5,4,3,3,3,3,5,3,5,0,0,satisfied
93727,Male,Loyal Customer,15,Personal Travel,Eco,630,4,5,4,5,5,4,5,5,5,3,4,4,4,5,11,0,neutral or dissatisfied
126252,Male,Loyal Customer,46,Business travel,Eco,250,3,4,4,4,3,3,3,3,2,3,3,3,4,3,0,0,neutral or dissatisfied
12347,Male,Loyal Customer,52,Business travel,Business,2584,2,2,2,2,2,2,2,2,2,1,2,1,2,2,0,0,neutral or dissatisfied
63125,Male,Loyal Customer,45,Business travel,Business,2215,3,3,2,3,4,4,4,5,5,5,5,4,5,3,62,47,satisfied
104729,Female,disloyal Customer,23,Business travel,Business,1407,4,0,4,1,4,4,4,4,5,3,5,3,5,4,2,0,satisfied
63578,Female,Loyal Customer,45,Business travel,Business,2133,5,5,5,5,2,5,5,5,5,5,5,3,5,3,0,0,satisfied
105064,Male,Loyal Customer,43,Business travel,Business,3222,4,4,4,4,3,5,5,5,5,5,5,4,5,5,0,0,satisfied
43671,Male,disloyal Customer,30,Business travel,Eco,695,3,3,3,3,3,1,1,3,3,4,4,1,3,1,155,141,neutral or dissatisfied
38765,Male,Loyal Customer,37,Business travel,Business,2924,1,1,1,1,4,5,4,4,4,4,4,2,4,5,0,0,satisfied
34196,Female,Loyal Customer,67,Personal Travel,Eco,1129,2,1,2,3,5,2,4,5,5,2,5,2,5,3,2,0,neutral or dissatisfied
29494,Male,Loyal Customer,60,Business travel,Business,2771,1,4,4,4,2,4,4,1,1,2,1,3,1,2,0,0,neutral or dissatisfied
114882,Female,disloyal Customer,35,Business travel,Business,342,2,2,2,3,3,2,4,3,3,4,5,5,5,3,0,0,neutral or dissatisfied
112668,Male,Loyal Customer,50,Business travel,Eco,671,3,5,5,5,3,3,3,3,4,4,3,1,3,3,91,84,neutral or dissatisfied
61282,Male,Loyal Customer,24,Personal Travel,Eco,967,1,4,1,3,2,1,2,2,5,1,1,2,3,2,6,0,neutral or dissatisfied
86395,Female,disloyal Customer,48,Business travel,Business,712,3,3,3,2,5,3,5,5,4,2,4,3,4,5,0,0,satisfied
18565,Male,Loyal Customer,62,Business travel,Business,253,0,0,0,1,4,3,3,5,5,5,5,2,5,5,0,0,satisfied
38395,Female,disloyal Customer,8,Business travel,Eco,811,3,3,3,3,1,3,1,1,1,2,4,1,4,1,0,20,neutral or dissatisfied
46239,Male,Loyal Customer,48,Business travel,Business,3075,4,4,4,4,1,5,2,4,4,4,4,1,4,3,0,0,satisfied
40511,Male,Loyal Customer,54,Personal Travel,Eco,222,4,1,4,4,1,4,5,1,1,5,3,3,4,1,0,0,neutral or dissatisfied
124703,Female,Loyal Customer,49,Business travel,Business,399,5,2,5,5,2,1,4,5,5,5,5,3,5,2,0,0,satisfied
114687,Female,disloyal Customer,22,Business travel,Eco,308,1,4,1,2,4,1,2,4,3,2,4,3,4,4,11,10,neutral or dissatisfied
103591,Male,Loyal Customer,45,Business travel,Eco,451,1,4,4,4,1,1,1,1,1,3,2,4,2,1,28,24,neutral or dissatisfied
122341,Female,Loyal Customer,37,Business travel,Business,1688,3,1,1,1,5,3,3,3,3,3,3,4,3,2,3,8,neutral or dissatisfied
104824,Male,Loyal Customer,30,Business travel,Business,472,5,5,5,5,4,4,4,4,3,2,5,4,4,4,27,20,satisfied
39214,Female,disloyal Customer,23,Business travel,Eco,67,5,0,5,5,5,5,5,5,2,5,5,5,5,5,15,6,satisfied
125476,Female,Loyal Customer,14,Personal Travel,Eco,2917,3,2,3,2,3,3,3,3,2,3,2,2,2,3,0,0,neutral or dissatisfied
51876,Male,Loyal Customer,41,Personal Travel,Eco,771,4,4,4,3,5,4,5,5,5,4,5,5,5,5,0,7,neutral or dissatisfied
28224,Male,Loyal Customer,49,Personal Travel,Eco Plus,873,3,4,3,3,3,3,3,3,4,3,3,3,4,3,0,0,neutral or dissatisfied
31580,Male,Loyal Customer,33,Business travel,Business,3286,1,1,1,1,4,4,4,4,2,5,2,5,1,4,0,0,satisfied
100240,Female,Loyal Customer,30,Business travel,Business,1205,2,2,2,2,5,5,5,5,5,5,5,4,5,5,1,4,satisfied
75470,Male,Loyal Customer,22,Personal Travel,Eco,2342,5,3,5,4,1,5,1,1,4,1,1,5,3,1,0,0,satisfied
104644,Female,disloyal Customer,15,Business travel,Business,1754,0,0,0,4,4,0,4,4,4,5,4,4,5,4,1,0,satisfied
129817,Male,Loyal Customer,47,Personal Travel,Eco,337,4,5,4,1,2,4,2,2,4,2,5,4,4,2,77,79,neutral or dissatisfied
37107,Male,Loyal Customer,50,Business travel,Business,2757,5,5,5,5,3,3,3,4,3,5,3,3,2,3,233,250,satisfied
23130,Male,disloyal Customer,37,Business travel,Business,223,4,4,4,1,2,4,2,2,1,3,3,5,1,2,0,0,neutral or dissatisfied
110500,Male,Loyal Customer,40,Business travel,Business,2085,3,3,5,3,5,4,4,5,5,5,5,5,5,5,12,0,satisfied
29700,Female,disloyal Customer,19,Business travel,Eco,1542,5,5,5,1,1,5,2,1,5,3,4,3,3,1,0,0,satisfied
33239,Male,Loyal Customer,60,Business travel,Eco Plus,216,4,5,5,5,3,4,3,3,1,1,5,1,2,3,2,4,satisfied
63721,Male,Loyal Customer,53,Business travel,Business,1660,2,3,2,2,2,5,4,5,5,5,5,3,5,5,1,0,satisfied
105204,Male,Loyal Customer,46,Personal Travel,Eco Plus,289,3,4,3,3,3,3,3,3,5,4,4,4,4,3,0,0,neutral or dissatisfied
98493,Male,Loyal Customer,28,Business travel,Business,668,2,1,4,1,2,2,2,1,1,4,4,2,3,2,249,232,neutral or dissatisfied
67420,Female,Loyal Customer,32,Business travel,Business,641,1,1,1,1,1,2,1,1,5,2,4,3,5,1,0,0,satisfied
103434,Male,Loyal Customer,50,Business travel,Eco Plus,237,3,5,5,5,3,3,3,3,4,1,4,3,4,3,0,0,neutral or dissatisfied
54370,Male,disloyal Customer,25,Business travel,Business,305,4,0,4,1,1,4,1,1,5,5,5,4,4,1,44,30,neutral or dissatisfied
75433,Female,Loyal Customer,39,Business travel,Business,2585,2,2,2,2,2,4,4,5,5,5,5,4,5,4,0,0,satisfied
90500,Female,disloyal Customer,33,Business travel,Business,406,3,3,3,2,1,3,3,1,4,2,5,3,5,1,0,0,neutral or dissatisfied
64476,Female,Loyal Customer,47,Business travel,Business,551,2,2,2,2,4,5,5,4,4,4,4,5,4,4,0,18,satisfied
75370,Male,Loyal Customer,39,Business travel,Business,2585,5,5,5,5,5,4,4,4,4,3,4,3,4,3,0,0,satisfied
115075,Male,Loyal Customer,42,Business travel,Eco,480,3,4,4,4,4,3,4,4,3,3,3,1,4,4,0,2,neutral or dissatisfied
58874,Female,Loyal Customer,43,Business travel,Business,888,3,3,3,3,5,5,4,3,3,3,3,3,3,3,107,115,satisfied
61634,Male,Loyal Customer,32,Business travel,Business,1464,2,2,2,2,4,4,4,4,5,4,4,5,4,4,8,6,satisfied
17912,Male,Loyal Customer,38,Business travel,Eco,900,4,4,4,4,4,4,4,4,1,2,3,1,3,4,0,10,neutral or dissatisfied
81642,Female,Loyal Customer,50,Personal Travel,Business,907,1,4,1,3,5,5,4,5,5,1,3,5,5,3,0,0,neutral or dissatisfied
15341,Female,Loyal Customer,54,Business travel,Business,3087,3,3,3,3,3,4,5,4,4,4,5,5,4,4,0,0,satisfied
109736,Male,Loyal Customer,31,Personal Travel,Eco,534,2,4,2,4,4,2,4,4,3,5,4,4,4,4,72,71,neutral or dissatisfied
87495,Male,Loyal Customer,48,Business travel,Business,1621,2,1,1,1,5,4,4,2,2,2,2,1,2,2,0,0,neutral or dissatisfied
44841,Female,disloyal Customer,24,Business travel,Eco,760,2,2,2,3,3,2,3,3,3,1,4,2,3,3,9,12,neutral or dissatisfied
11220,Male,Loyal Customer,61,Personal Travel,Eco,308,0,5,0,3,3,0,3,3,4,4,5,5,5,3,0,0,satisfied
45414,Female,disloyal Customer,22,Business travel,Eco,458,0,0,0,5,3,0,3,3,5,5,2,2,2,3,35,63,satisfied
125092,Male,Loyal Customer,53,Business travel,Business,361,3,2,2,2,1,3,3,3,3,3,3,4,3,2,19,24,neutral or dissatisfied
65338,Female,Loyal Customer,30,Business travel,Business,3036,3,4,3,3,2,2,2,2,4,2,4,3,5,2,23,13,satisfied
60931,Male,Loyal Customer,55,Business travel,Business,1936,5,5,5,5,3,5,5,4,4,4,4,4,4,3,0,0,satisfied
118339,Female,disloyal Customer,22,Business travel,Eco,202,2,0,2,3,1,2,1,1,4,5,4,4,5,1,0,0,neutral or dissatisfied
127153,Female,Loyal Customer,17,Personal Travel,Eco,304,4,4,4,3,3,4,3,3,5,4,5,3,4,3,0,0,neutral or dissatisfied
35907,Female,disloyal Customer,24,Business travel,Eco,1300,4,3,3,2,3,4,3,3,5,4,4,1,1,3,0,0,satisfied
51493,Male,Loyal Customer,20,Personal Travel,Business,651,5,4,5,1,1,4,1,1,2,4,5,1,5,1,20,6,satisfied
123203,Female,Loyal Customer,23,Personal Travel,Eco,631,2,3,2,2,3,2,3,3,5,4,5,2,2,3,0,0,neutral or dissatisfied
86059,Male,disloyal Customer,37,Business travel,Business,447,2,2,2,3,1,2,1,1,4,3,4,3,5,1,11,11,satisfied
10396,Male,Loyal Customer,56,Business travel,Business,2274,1,2,1,1,4,5,4,4,4,4,4,3,4,5,0,0,satisfied
102274,Female,disloyal Customer,24,Business travel,Business,258,5,0,5,1,2,5,2,2,3,2,4,5,4,2,4,0,satisfied
113518,Female,Loyal Customer,37,Business travel,Business,3127,5,5,5,5,3,5,5,4,4,4,4,3,4,4,0,0,satisfied
42405,Female,Loyal Customer,44,Business travel,Eco Plus,838,1,3,3,3,5,4,4,1,1,1,1,1,1,2,0,0,neutral or dissatisfied
91573,Female,Loyal Customer,58,Business travel,Business,1123,5,5,5,5,4,4,5,4,4,4,4,4,4,3,3,1,satisfied
29573,Male,Loyal Customer,44,Business travel,Eco,680,5,3,3,3,5,5,5,5,3,4,3,1,2,5,0,0,satisfied
114175,Female,Loyal Customer,48,Business travel,Business,909,2,2,2,2,4,5,4,2,2,2,2,3,2,3,6,0,satisfied
61662,Female,disloyal Customer,25,Business travel,Business,702,5,0,5,3,3,5,3,3,3,5,4,3,4,3,8,0,satisfied
98567,Male,Loyal Customer,47,Business travel,Business,834,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0,0,satisfied
90502,Female,Loyal Customer,46,Business travel,Business,581,3,3,3,3,3,5,5,4,4,4,4,5,4,3,0,0,satisfied
53577,Male,Loyal Customer,56,Personal Travel,Eco,1195,3,5,3,2,2,3,2,2,5,5,3,5,4,2,0,0,neutral or dissatisfied
13917,Male,Loyal Customer,38,Business travel,Eco,192,3,1,4,1,3,3,3,3,4,1,4,3,3,3,0,0,neutral or dissatisfied
102731,Male,Loyal Customer,63,Personal Travel,Eco,255,1,2,1,4,5,1,5,5,3,4,3,1,4,5,1,0,neutral or dissatisfied
43170,Female,Loyal Customer,34,Business travel,Business,781,1,1,1,1,1,1,4,4,4,4,4,2,4,1,0,0,satisfied
5072,Male,Loyal Customer,40,Business travel,Business,235,2,2,5,2,2,4,5,5,5,4,5,4,5,4,24,21,satisfied
65145,Male,Loyal Customer,56,Personal Travel,Eco,190,2,5,0,4,3,0,3,3,5,3,4,4,5,3,0,0,neutral or dissatisfied
69621,Female,Loyal Customer,31,Personal Travel,Eco Plus,2475,1,5,1,3,1,3,3,3,4,5,5,3,3,3,0,1,neutral or dissatisfied
62087,Female,Loyal Customer,32,Personal Travel,Eco Plus,2586,3,4,3,3,1,3,1,1,5,3,4,3,4,1,0,3,neutral or dissatisfied
43421,Female,Loyal Customer,13,Personal Travel,Eco Plus,436,1,1,1,4,2,1,2,2,3,5,3,1,3,2,0,0,neutral or dissatisfied
83854,Male,Loyal Customer,66,Personal Travel,Eco,425,1,0,3,2,3,3,3,3,5,5,4,5,5,3,0,0,neutral or dissatisfied
112963,Female,Loyal Customer,55,Personal Travel,Eco,1164,2,5,2,2,5,4,4,1,1,2,1,5,1,4,0,0,neutral or dissatisfied
20743,Male,Loyal Customer,51,Business travel,Business,363,1,1,1,1,5,1,3,2,2,2,2,2,2,1,0,0,satisfied
80914,Female,Loyal Customer,47,Business travel,Business,2789,4,4,5,4,5,4,5,4,4,4,4,3,4,3,0,0,satisfied
81990,Male,Loyal Customer,57,Business travel,Eco,1535,1,2,2,2,1,1,1,1,3,2,2,3,3,1,0,10,neutral or dissatisfied
53442,Female,Loyal Customer,51,Business travel,Eco,2253,5,1,1,1,1,5,3,5,5,5,5,5,5,5,21,11,satisfied
14646,Male,Loyal Customer,37,Business travel,Eco Plus,948,4,3,3,3,4,4,4,4,2,2,4,3,5,4,0,9,satisfied
15438,Female,Loyal Customer,42,Business travel,Eco,331,2,4,4,4,2,3,2,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
90278,Female,Loyal Customer,55,Business travel,Business,2486,2,2,2,2,3,5,5,5,5,5,5,5,5,5,0,4,satisfied
90872,Male,Loyal Customer,25,Business travel,Business,594,1,0,0,4,1,0,1,1,3,4,3,1,4,1,62,80,neutral or dissatisfied
113131,Male,Loyal Customer,38,Personal Travel,Eco Plus,543,3,4,3,3,5,3,5,5,4,2,5,3,5,5,13,1,neutral or dissatisfied
25175,Female,Loyal Customer,17,Business travel,Business,3554,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,7,satisfied
25986,Male,disloyal Customer,34,Business travel,Eco,577,2,0,2,1,2,2,2,2,5,3,4,1,2,2,0,0,neutral or dissatisfied
63768,Male,Loyal Customer,24,Business travel,Business,1721,2,2,2,2,4,4,4,4,4,2,4,3,4,4,0,0,satisfied
85605,Female,Loyal Customer,65,Personal Travel,Eco,153,2,4,0,1,2,4,4,4,4,0,4,3,4,5,0,0,neutral or dissatisfied
101105,Male,disloyal Customer,23,Business travel,Eco,1235,4,4,4,3,3,4,3,3,4,3,4,5,5,3,0,0,satisfied
95894,Female,Loyal Customer,13,Personal Travel,Eco,580,2,4,2,4,1,2,1,1,4,2,5,5,4,1,1,0,neutral or dissatisfied
89905,Female,disloyal Customer,27,Business travel,Business,1310,3,3,3,3,4,3,4,4,4,5,5,5,5,4,0,0,neutral or dissatisfied
97505,Male,Loyal Customer,36,Personal Travel,Eco,756,2,4,3,1,1,3,1,1,5,2,5,5,4,1,92,91,neutral or dissatisfied
93554,Male,Loyal Customer,48,Business travel,Business,2718,3,4,3,3,2,4,5,5,5,5,5,3,5,3,0,0,satisfied
99499,Male,Loyal Customer,52,Personal Travel,Eco,307,3,5,3,4,1,3,1,1,5,3,5,4,4,1,42,59,neutral or dissatisfied
109258,Female,Loyal Customer,30,Business travel,Eco Plus,793,3,1,4,1,3,3,3,3,2,2,3,3,4,3,90,76,neutral or dissatisfied
21453,Male,disloyal Customer,20,Business travel,Eco,433,5,1,5,3,4,5,4,4,3,3,3,4,5,4,0,0,satisfied
125850,Male,Loyal Customer,54,Business travel,Business,3432,2,2,2,2,3,4,4,2,2,2,2,3,2,5,5,0,satisfied
50661,Male,Loyal Customer,28,Personal Travel,Eco,89,2,5,2,3,3,2,3,3,4,4,5,3,5,3,0,0,neutral or dissatisfied
97111,Male,Loyal Customer,45,Business travel,Eco,1390,4,4,4,4,4,4,4,4,3,3,3,2,2,4,1,0,neutral or dissatisfied
38118,Female,Loyal Customer,38,Business travel,Business,1249,3,4,5,5,4,3,4,3,3,3,3,2,3,2,0,0,neutral or dissatisfied
39747,Female,Loyal Customer,33,Personal Travel,Eco Plus,162,2,2,2,4,1,2,1,1,3,5,4,1,3,1,0,0,neutral or dissatisfied
45044,Female,Loyal Customer,25,Business travel,Eco,342,5,4,4,4,5,5,5,5,3,1,2,4,1,5,37,33,satisfied
48841,Male,Loyal Customer,24,Personal Travel,Business,250,3,5,3,3,3,3,3,3,3,4,5,4,4,3,0,2,neutral or dissatisfied
94737,Female,Loyal Customer,58,Business travel,Business,189,2,2,5,2,4,5,4,4,4,4,4,4,4,3,0,0,satisfied
68287,Female,disloyal Customer,29,Business travel,Eco,806,3,3,3,3,1,3,1,1,3,5,4,4,3,1,0,0,neutral or dissatisfied
22985,Male,Loyal Customer,25,Personal Travel,Eco,641,4,1,4,3,5,4,5,5,2,4,4,2,3,5,0,0,neutral or dissatisfied
15260,Female,disloyal Customer,11,Business travel,Eco,529,4,3,4,4,4,4,4,4,4,5,4,4,4,4,15,15,neutral or dissatisfied
95208,Female,Loyal Customer,21,Personal Travel,Eco,148,2,4,2,3,3,2,3,3,4,5,4,4,5,3,45,50,neutral or dissatisfied
73031,Female,Loyal Customer,14,Personal Travel,Eco,1096,3,2,3,2,5,3,5,5,4,5,2,4,2,5,2,0,neutral or dissatisfied
30258,Female,disloyal Customer,20,Business travel,Eco,1024,4,4,4,4,1,4,1,1,3,2,3,3,4,1,0,4,neutral or dissatisfied
84935,Female,Loyal Customer,59,Personal Travel,Eco,534,2,4,2,4,5,3,3,2,2,2,2,4,2,3,2,19,neutral or dissatisfied
119293,Female,Loyal Customer,43,Business travel,Business,3761,2,4,4,4,5,4,3,2,2,2,2,3,2,1,0,3,neutral or dissatisfied
44726,Male,Loyal Customer,25,Personal Travel,Eco,67,4,4,4,1,4,4,4,4,4,5,4,5,4,4,0,0,satisfied
90852,Female,Loyal Customer,39,Business travel,Business,250,2,5,3,3,5,3,3,2,2,2,2,1,2,2,0,0,neutral or dissatisfied
124689,Male,Loyal Customer,55,Business travel,Business,2799,1,1,1,1,5,5,5,4,4,4,4,5,4,5,0,0,satisfied
121185,Female,Loyal Customer,51,Personal Travel,Eco,2521,2,4,2,4,2,1,1,3,3,3,4,1,4,1,0,0,neutral or dissatisfied
56458,Male,Loyal Customer,14,Personal Travel,Eco,719,4,4,4,3,4,4,4,4,4,3,5,3,5,4,21,23,neutral or dissatisfied
33358,Male,disloyal Customer,26,Business travel,Eco,1135,2,2,2,4,4,2,4,4,1,2,3,2,4,4,2,0,neutral or dissatisfied
77265,Male,Loyal Customer,22,Business travel,Business,1590,4,4,4,4,4,5,4,4,4,4,4,3,4,4,0,0,satisfied
94260,Male,Loyal Customer,59,Business travel,Business,192,4,4,3,4,5,5,4,5,5,5,5,3,5,4,0,0,satisfied
115669,Female,disloyal Customer,25,Business travel,Business,325,4,4,4,4,3,4,3,3,3,2,4,3,4,3,0,0,satisfied
51490,Female,Loyal Customer,34,Business travel,Business,3633,5,5,5,5,4,5,5,5,5,5,5,4,5,5,0,0,satisfied
109218,Male,disloyal Customer,36,Business travel,Eco,391,3,0,3,4,5,3,5,5,3,5,4,5,4,5,0,0,neutral or dissatisfied
62875,Female,Loyal Customer,28,Personal Travel,Eco,2446,3,4,3,3,4,3,4,4,4,4,3,4,4,4,0,0,neutral or dissatisfied
48065,Female,Loyal Customer,47,Business travel,Business,2143,3,3,3,3,5,4,5,4,4,4,4,3,4,3,104,109,satisfied
27289,Male,Loyal Customer,34,Business travel,Business,3144,4,4,4,4,3,5,4,5,5,5,5,5,5,1,3,0,satisfied
101190,Male,Loyal Customer,43,Personal Travel,Eco,758,1,5,1,2,4,1,4,4,4,4,5,4,5,4,7,3,neutral or dissatisfied
92883,Male,Loyal Customer,49,Business travel,Business,1919,0,4,1,4,3,5,5,2,2,2,2,3,2,3,0,0,satisfied
27054,Male,Loyal Customer,43,Personal Travel,Eco,1489,3,5,3,2,2,3,2,2,5,3,5,5,5,2,0,0,neutral or dissatisfied
59907,Male,Loyal Customer,37,Business travel,Business,937,5,5,5,5,2,5,5,4,4,4,4,3,4,5,42,8,satisfied
51308,Male,Loyal Customer,41,Business travel,Eco Plus,109,3,3,3,3,3,3,3,3,3,4,3,3,3,3,0,1,neutral or dissatisfied
52488,Female,Loyal Customer,15,Personal Travel,Eco Plus,651,1,0,1,4,2,1,2,2,4,5,4,3,4,2,3,0,neutral or dissatisfied
21025,Female,Loyal Customer,33,Business travel,Eco,106,5,5,5,5,5,5,5,5,1,4,3,2,3,5,0,0,satisfied
